GEOID,NAME,label,top1,top2,top3,pop,pct_asn,pct_tot,metro
06073013310,"Census Tract 133.1, San Diego County, California",Filipino,"8,955",83%,28%,8955,0.83,0.28,20
48157673101,"Census Tract 6731.01, Fort Bend County, Texas",Asian Indian,"7,227",48%,10%,7227,0.48,0.1,8
36061000800,"Census Tract 8, New York County, New York",Chinese,"7,222",95%,80%,7222,0.95,0.8,13
34023001416,"Census Tract 14.16, Middlesex County, New Jersey",Asian Indian,"6,370",84%,70%,6370,0.84,0.7,13
17031841100,"Census Tract 8411, Cook County, Illinois",Chinese,"6,027",96%,85%,6027,0.96,0.85,6
15003008800,"Census Tract 88, Honolulu County, Hawaii",Filipino,"5,876",80%,66%,5876,0.8,0.66,25
15009031103,"Census Tract 311.03, Maui County, Hawaii",Filipino,"5,701",86%,53%,5701,0.86,0.53,9
36061000600,"Census Tract 6, New York County, New York",Chinese,"5,441",97%,56%,5441,0.97,0.56,13
36081084900,"Census Tract 849, Queens County, New York",Chinese,"5,254",91%,75%,5254,0.91,0.75,13
06073013313,"Census Tract 133.13, San Diego County, California",Filipino,"5,252",84%,29%,5252,0.84,0.29,20
36061001600,"Census Tract 16, New York County, New York",Chinese,"5,181",97%,73%,5181,0.97,0.73,13
48157674400,"Census Tract 6744, Fort Bend County, Texas",Asian Indian,"5,153",44%,26%,5153,0.44,0.26,8
06059088903,"Census Tract 889.03, Orange County, California",Vietnamese,"5,075",91%,56%,5075,0.91,0.56,11
15003008701,"Census Tract 87.01, Honolulu County, Hawaii",Filipino,"4,995",79%,61%,4995,0.79,0.61,25
48113014127,"Census Tract 141.27, Dallas County, Texas",Asian Indian,"4,958",85%,50%,4958,0.85,0.5,4
15003006000,"Census Tract 60, Honolulu County, Hawaii",Filipino,"4,899",92%,71%,4899,0.92,0.71,25
48157672900,"Census Tract 6729, Fort Bend County, Texas",Asian Indian,"4,650",31%,9%,4650,0.31,0.09,8
36081088901,"Census Tract 889.01, Queens County, New York",Chinese,"4,632",76%,45%,4632,0.76,0.45,13
15003008617,"Census Tract 86.17, Honolulu County, Hawaii",Filipino,"4,584",72%,44%,4584,0.72,0.44,25
06059052418,"Census Tract 524.18, Orange County, California",Chinese,"4,409",39%,20%,4409,0.39,0.2,11
36047010400,"Census Tract 104, Kings County, New York",Chinese,"4,385",97%,82%,4385,0.97,0.82,13
51107611900,"Census Tract 6119, Loudoun County, Virginia",Asian Indian,"4,370",72%,40%,4370,0.72,0.4,26
06059088901,"Census Tract 889.01, Orange County, California",Vietnamese,"4,360",87%,62%,4360,0.87,0.62,11
48157673902,"Census Tract 6739.02, Fort Bend County, Texas",Asian Indian,"4,343",53%,37%,4343,0.53,0.37,8
36061004100,"Census Tract 41, New York County, New York",Chinese,"4,284",93%,53%,4284,0.93,0.53,13
36081116300,"Census Tract 1163, Queens County, New York",Chinese,"4,156",70%,45%,4156,0.7,0.45,13
06085505006,"Census Tract 5050.06, Santa Clara County, California",Asian Indian,"4,154",62%,40%,4154,0.62,0.4,22
06075010700,"Census Tract 107, San Francisco County, California",Chinese,"4,150",96%,75%,4150,0.96,0.75,21
06077005206,"Census Tract 52.06, San Joaquin County, California",Asian Indian,"4,134",51%,17%,4134,0.51,0.17,24
06059088904,"Census Tract 889.04, Orange County, California",Vietnamese,"4,065",87%,68%,4065,0.87,0.68,11
06059110605,"Census Tract 1106.05, Orange County, California",Korean,"4,043",86%,61%,4043,0.86,0.61,11
06075061100,"Census Tract 611, San Francisco County, California",Chinese,"4,029",92%,86%,4029,0.92,0.86,21
06059001704,"Census Tract 17.04, Orange County, California",Korean,"3,976",76%,50%,3976,0.76,0.5,11
06059089001,"Census Tract 890.01, Orange County, California",Vietnamese,"3,970",94%,57%,3970,0.94,0.57,11
06037481401,"Census Tract 4814.01, Los Angeles County, California",Chinese,"3,915",82%,65%,3915,0.82,0.65,11
36081083700,"Census Tract 837, Queens County, New York",Chinese,"3,905",91%,71%,3905,0.91,0.71,13
06059088905,"Census Tract 889.05, Orange County, California",Vietnamese,"3,904",95%,74%,3904,0.95,0.74,11
15003006802,"Census Tract 68.02, Honolulu County, Hawaii",Filipino,"3,874",83%,46%,3874,0.83,0.46,25
36061002900,"Census Tract 29, New York County, New York",Chinese,"3,864",93%,61%,3864,0.93,0.61,13
06037432000,"Census Tract 4320, Los Angeles County, California",Chinese,"3,855",78%,49%,3855,0.78,0.49,11
15003006402,"Census Tract 64.02, Honolulu County, Hawaii",Filipino,"3,855",79%,58%,3855,0.79,0.58,25
06001450751,"Census Tract 4507.51, Alameda County, California",Asian Indian,"3,815",54%,39%,3815,0.54,0.39,21
06085504901,"Census Tract 5049.01, Santa Clara County, California",Asian Indian,"3,786",57%,37%,3786,0.57,0.37,22
06059099701,"Census Tract 997.01, Orange County, California",Vietnamese,"3,755",93%,61%,3755,0.93,0.61,11
06059099702,"Census Tract 997.02, Orange County, California",Vietnamese,"3,715",89%,48%,3715,0.89,0.48,11
06001441925,"Census Tract 4419.25, Alameda County, California",Asian Indian,"3,704",77%,52%,3704,0.77,0.52,21
34023008503,"Census Tract 85.03, Middlesex County, New Jersey",Asian Indian,"3,700",79%,41%,3700,0.79,0.41,13
06073013314,"Census Tract 133.14, San Diego County, California",Filipino,"3,667",82%,18%,3667,0.82,0.18,20
15003008402,"Census Tract 84.02, Honolulu County, Hawaii",Filipino,"3,655",87%,47%,3655,0.87,0.47,25
34023001506,"Census Tract 15.06, Middlesex County, New Jersey",Asian Indian,"3,621",91%,63%,3621,0.91,0.63,13
36047010200,"Census Tract 102, Kings County, New York",Chinese,"3,603",98%,70%,3603,0.98,0.7,13
06037481402,"Census Tract 4814.02, Los Angeles County, California",Chinese,"3,587",71%,50%,3587,0.71,0.5,11
15003008924,"Census Tract 89.24, Honolulu County, Hawaii",Filipino,"3,552",73%,48%,3552,0.73,0.48,25
06037481712,"Census Tract 4817.12, Los Angeles County, California",Chinese,"3,533",81%,65%,3533,0.81,0.65,11
36081085300,"Census Tract 853, Queens County, New York",Chinese,"3,523",81%,69%,3523,0.81,0.69,13
15003008702,"Census Tract 87.02, Honolulu County, Hawaii",Filipino,"3,511",83%,61%,3511,0.83,0.61,25
06075035100,"Census Tract 351, San Francisco County, California",Chinese,"3,506",75%,39%,3506,0.75,0.39,21
48201453900,"Census Tract 4539, Harris County, Texas",Vietnamese,"3,470",71%,31%,3470,0.71,0.31,8
06075035300,"Census Tract 353, San Francisco County, California",Chinese,"3,465",80%,47%,3465,0.8,0.47,21
06037431700,"Census Tract 4317, Los Angeles County, California",Chinese,"3,462",76%,54%,3462,0.76,0.54,11
06059052420,"Census Tract 524.20, Orange County, California",Chinese,"3,448",28%,15%,3448,0.28,0.15,11
51107611806,"Census Tract 6118.06, Loudoun County, Virginia",Asian Indian,"3,432",71%,22%,3432,0.71,0.22,26
48113014311,"Census Tract 143.11, Dallas County, Texas",Asian Indian,"3,388",87%,61%,3388,0.87,0.61,4
36047010600,"Census Tract 106, Kings County, New York",Chinese,"3,371",99%,76%,3371,0.99,0.76,13
34023000502,"Census Tract 5.02, Middlesex County, New Jersey",Asian Indian,"3,362",92%,54%,3362,0.92,0.54,13
06037408703,"Census Tract 4087.03, Los Angeles County, California",Chinese,"3,356",62%,51%,3356,0.62,0.51,11
06085508504,"Census Tract 5085.04, Santa Clara County, California",Asian Indian,"3,352",66%,39%,3352,0.66,0.39,22
34023008202,"Census Tract 82.02, Middlesex County, New Jersey",Asian Indian,"3,342",78%,24%,3342,0.78,0.24,13
48201452700,"Census Tract 4527, Harris County, Texas",Vietnamese,"3,342",63%,25%,3342,0.63,0.25,8
06085503214,"Census Tract 5032.14, Santa Clara County, California",Vietnamese,"3,338",75%,42%,3338,0.75,0.42,22
36081085900,"Census Tract 859, Queens County, New York",Chinese,"3,330",86%,61%,3330,0.86,0.61,13
06001441923,"Census Tract 4419.23, Alameda County, California",Asian Indian,"3,316",77%,51%,3316,0.77,0.51,21
06073010014,"Census Tract 100.14, San Diego County, California",Filipino,"3,307",88%,17%,3307,0.88,0.17,20
15003008302,"Census Tract 83.02, Honolulu County, Hawaii",Filipino,"3,302",85%,48%,3302,0.85,0.48,25
36081079702,"Census Tract 797.02, Queens County, New York",Chinese,"3,299",85%,66%,3299,0.85,0.66,13
06059099601,"Census Tract 996.01, Orange County, California",Vietnamese,"3,274",90%,45%,3274,0.9,0.45,11
06075023001,"Census Tract 230.01, San Francisco County, California",Chinese,"3,269",87%,64%,3269,0.87,0.64,21
15003008925,"Census Tract 89.25, Honolulu County, Hawaii",Filipino,"3,260",75%,46%,3260,0.75,0.46,25
06075031201,"Census Tract 312.01, San Francisco County, California",Chinese,"3,256",76%,45%,3256,0.76,0.45,21
36081086300,"Census Tract 863, Queens County, New York",Chinese,"3,249",68%,50%,3249,0.68,0.5,13
53033023201,"Census Tract 232.01, King County, Washington",Asian Indian,"3,235",78%,49%,3235,0.78,0.49,23
17031806003,"Census Tract 8060.03, Cook County, Illinois",Asian Indian,"3,232",76%,39%,3232,0.76,0.39,6
06059001707,"Census Tract 17.07, Orange County, California",Korean,"3,231",64%,44%,3231,0.64,0.44,11
06075060700,"Census Tract 607, San Francisco County, California",Chinese,"3,228",60%,27%,3228,0.6,0.27,21
06059099803,"Census Tract 998.03, Orange County, California",Vietnamese,"3,220",96%,59%,3220,0.96,0.59,11
06037543501,"Census Tract 5435.01, Los Angeles County, California",Filipino,"3,207",87%,47%,3207,0.87,0.47,11
36081085700,"Census Tract 857, Queens County, New York",Chinese,"3,203",79%,60%,3203,0.79,0.6,13
06085504504,"Census Tract 5045.04, Santa Clara County, California",Asian Indian,"3,186",44%,28%,3186,0.44,0.28,22
53033022801,"Census Tract 228.01, King County, Washington",Asian Indian,"3,171",65%,34%,3171,0.65,0.34,23
36047010000,"Census Tract 100, Kings County, New York",Chinese,"3,163",95%,51%,3163,0.95,0.51,13
15003005600,"Census Tract 56, Honolulu County, Hawaii",Filipino,"3,158",54%,43%,3158,0.54,0.43,25
06059088702,"Census Tract 887.02, Orange County, California",Vietnamese,"3,153",88%,49%,3153,0.88,0.49,11
06075026200,"Census Tract 262, San Francisco County, California",Chinese,"3,136",57%,41%,3136,0.57,0.41,21
34017007700,"Census Tract 77, Hudson County, New Jersey",Asian Indian,"3,131",48%,34%,3131,0.48,0.34,13
34023008604,"Census Tract 86.04, Middlesex County, New Jersey",Asian Indian,"3,130",87%,53%,3130,0.87,0.53,13
06075033000,"Census Tract 330, San Francisco County, California",Chinese,"3,119",72%,37%,3119,0.72,0.37,21
25021417200,"Census Tract 4172, Norfolk County, Massachusetts",Chinese,"3,119",84%,38%,3119,0.84,0.38,2
06075026100,"Census Tract 261, San Francisco County, California",Chinese,"3,109",75%,41%,3109,0.75,0.41,21
36061001800,"Census Tract 18, New York County, New York",Chinese,"3,104",88%,41%,3104,0.88,0.41,13
15009031405,"Census Tract 314.05, Maui County, Hawaii",Filipino,"3,078",92%,49%,3078,0.92,0.49,9
06037481711,"Census Tract 4817.11, Los Angeles County, California",Chinese,"3,073",84%,71%,3073,0.84,0.71,11
06059052426,"Census Tract 524.26, Orange County, California",Chinese,"3,051",36%,17%,3051,0.36,0.17,11
06059099203,"Census Tract 992.03, Orange County, California",Vietnamese,"3,048",88%,49%,3048,0.88,0.49,11
06085508503,"Census Tract 5085.03, Santa Clara County, California",Asian Indian,"3,044",70%,43%,3044,0.7,0.43,22
48085030511,"Census Tract 305.11, Collin County, Texas",Asian Indian,"3,044",83%,29%,3044,0.83,0.29,4
48039660602,"Census Tract 6606.02, Brazoria County, Texas",Asian Indian,"3,035",33%,7%,3035,0.33,0.07,8
06081602600,"Census Tract 6026, San Mateo County, California",Filipino,"3,017",50%,37%,3017,0.5,0.37,21
48157674501,"Census Tract 6745.01, Fort Bend County, Texas",Asian Indian,"3,012",58%,21%,3012,0.58,0.21,8
06085507806,"Census Tract 5078.06, Santa Clara County, California",Asian Indian,"2,997",63%,50%,2997,0.63,0.5,22
36047009400,"Census Tract 94, Kings County, New York",Chinese,"2,987",93%,57%,2987,0.93,0.57,13
48157673800,"Census Tract 6738, Fort Bend County, Texas",Asian Indian,"2,981",66%,28%,2981,0.66,0.28,8
06001441503,"Census Tract 4415.03, Alameda County, California",Asian Indian,"2,973",53%,44%,2973,0.53,0.44,21
15003009100,"Census Tract 91, Honolulu County, Hawaii",Filipino,"2,962",90%,58%,2962,0.9,0.58,25
06081601300,"Census Tract 6013, San Mateo County, California",Filipino,"2,954",71%,35%,2954,0.71,0.35,21
06013355117,"Census Tract 3551.17, Contra Costa County, California",Asian Indian,"2,939",51%,39%,2939,0.51,0.39,21
34023001504,"Census Tract 15.04, Middlesex County, New Jersey",Asian Indian,"2,927",78%,51%,2927,0.78,0.51,13
36047021200,"Census Tract 212, Kings County, New York",Chinese,"2,921",98%,65%,2921,0.98,0.65,13
06059088801,"Census Tract 888.01, Orange County, California",Vietnamese,"2,917",67%,37%,2917,0.67,0.37,11
36081157101,"Census Tract 1571.01, Queens County, New York",Asian Indian,"2,912",58%,34%,2912,0.58,0.34,13
06037464100,"Census Tract 4641, Los Angeles County, California",Chinese,"2,910",69%,40%,2910,0.69,0.4,11
06081600800,"Census Tract 6008, San Mateo County, California",Filipino,"2,896",76%,39%,2896,0.76,0.39,21
51059482501,"Census Tract 4825.01, Fairfax County, Virginia",Asian Indian,"2,890",72%,28%,2890,0.72,0.28,26
06037482202,"Census Tract 4822.02, Los Angeles County, California",Chinese,"2,879",79%,59%,2879,0.79,0.59,11
48113014137,"Census Tract 141.37, Dallas County, Texas",Asian Indian,"2,875",73%,38%,2875,0.73,0.38,4
06081600500,"Census Tract 6005, San Mateo County, California",Filipino,"2,858",60%,34%,2858,0.6,0.34,21
06037543306,"Census Tract 5433.06, Los Angeles County, California",Filipino,"2,857",91%,36%,2857,0.91,0.36,11
34023001414,"Census Tract 14.14, Middlesex County, New Jersey",Asian Indian,"2,856",77%,55%,2856,0.77,0.55,13
06085503330,"Census Tract 5033.30, Santa Clara County, California",Asian Indian,"2,844",46%,35%,2844,0.46,0.35,22
06075032901,"Census Tract 329.01, San Francisco County, California",Chinese,"2,837",78%,49%,2837,0.78,0.49,21
53033032329,"Census Tract 323.29, King County, Washington",Asian Indian,"2,836",71%,31%,2836,0.71,0.31,23
51107611021,"Census Tract 6110.21, Loudoun County, Virginia",Asian Indian,"2,819",78%,33%,2819,0.78,0.33,26
06075032700,"Census Tract 327, San Francisco County, California",Chinese,"2,817",87%,42%,2817,0.87,0.42,21
06059110604,"Census Tract 1106.04, Orange County, California",Korean,"2,816",61%,38%,2816,0.61,0.38,11
06059052525,"Census Tract 525.25, Orange County, California",Korean,"2,797",28%,15%,2797,0.28,0.15,11
13121011614,"Census Tract 116.14, Fulton County, Georgia",Asian Indian,"2,793",77%,19%,2793,0.77,0.19,1
06001450743,"Census Tract 4507.43, Alameda County, California",Asian Indian,"2,792",69%,42%,2792,0.69,0.42,21
34023003002,"Census Tract 30.02, Middlesex County, New Jersey",Asian Indian,"2,788",82%,46%,2788,0.82,0.46,13
25025070200,"Census Tract 702, Suffolk County, Massachusetts",Chinese,"2,786",88%,50%,2786,0.88,0.5,2
36081122701,"Census Tract 1227.01, Queens County, New York",Chinese,"2,773",79%,23%,2773,0.79,0.23,13
34023002500,"Census Tract 25, Middlesex County, New Jersey",Asian Indian,"2,768",72%,42%,2768,0.72,0.42,13
06077003500,"Census Tract 35, San Joaquin County, California",Filipino,"2,761",30%,12%,2761,0.3,0.12,24
34017000902,"Census Tract 9.02, Hudson County, New Jersey",Asian Indian,"2,759",86%,45%,2759,0.86,0.45,13
34003041302,"Census Tract 413.02, Bergen County, New Jersey",Korean,"2,752",87%,61%,2752,0.87,0.61,13
36047009800,"Census Tract 98, Kings County, New York",Chinese,"2,750",99%,39%,2750,0.99,0.39,13
06037408211,"Census Tract 4082.11, Los Angeles County, California",Chinese,"2,741",69%,45%,2741,0.69,0.45,11
06059075515,"Census Tract 755.15, Orange County, California",Chinese,"2,739",37%,13%,2739,0.37,0.13,11
06081601605,"Census Tract 6016.05, San Mateo County, California",Filipino,"2,738",58%,43%,2738,0.58,0.43,21
06059088902,"Census Tract 889.02, Orange County, California",Vietnamese,"2,734",91%,58%,2734,0.91,0.58,11
36081079701,"Census Tract 797.01, Queens County, New York",Chinese,"2,727",50%,40%,2727,0.5,0.4,13
06081600700,"Census Tract 6007, San Mateo County, California",Filipino,"2,709",66%,36%,2709,0.66,0.36,21
48085031660,"Census Tract 316.60, Collin County, Texas",Asian Indian,"2,696",89%,58%,2696,0.89,0.58,4
06073003115,"Census Tract 31.15, San Diego County, California",Filipino,"2,693",95%,38%,2693,0.95,0.38,20
06037464200,"Census Tract 4642, Los Angeles County, California",Chinese,"2,690",73%,44%,2690,0.73,0.44,11
48113014129,"Census Tract 141.29, Dallas County, Texas",Asian Indian,"2,689",86%,52%,2689,0.86,0.52,4
06075035400,"Census Tract 354, San Francisco County, California",Chinese,"2,672",77%,38%,2672,0.77,0.38,21
13089021215,"Census Tract 212.15, DeKalb County, Georgia",Asian Indian,"2,671",83%,41%,2671,0.83,0.41,1
06085505008,"Census Tract 5050.08, Santa Clara County, California",Asian Indian,"2,669",60%,36%,2669,0.6,0.36,22
06037482301,"Census Tract 4823.01, Los Angeles County, California",Chinese,"2,667",78%,55%,2667,0.78,0.55,11
34003041301,"Census Tract 413.01, Bergen County, New Jersey",Korean,"2,665",84%,47%,2665,0.84,0.47,13
15009031102,"Census Tract 311.02, Maui County, Hawaii",Filipino,"2,665",76%,43%,2665,0.76,0.43,9
15003006100,"Census Tract 61, Honolulu County, Hawaii",Filipino,"2,661",88%,66%,2661,0.88,0.66,25
36081084500,"Census Tract 845, Queens County, New York",Chinese,"2,659",84%,52%,2659,0.84,0.52,13
06037482303,"Census Tract 4823.03, Los Angeles County, California",Chinese,"2,658",69%,44%,2658,0.69,0.44,11
06059099904,"Census Tract 999.04, Orange County, California",Vietnamese,"2,657",93%,41%,2657,0.93,0.41,11
15003006201,"Census Tract 62.01, Honolulu County, Hawaii",Filipino,"2,656",73%,42%,2656,0.73,0.42,25
17197880312,"Census Tract 8803.12, Will County, Illinois",Asian Indian,"2,655",78%,24%,2655,0.78,0.24,6
25025092101,"Census Tract 921.01, Suffolk County, Massachusetts",Vietnamese,"2,650",96%,37%,2650,0.96,0.37,2
15003008914,"Census Tract 89.14, Honolulu County, Hawaii",Filipino,"2,647",91%,49%,2647,0.91,0.49,25
15003008606,"Census Tract 86.06, Honolulu County, Hawaii",Filipino,"2,642",63%,22%,2642,0.63,0.22,25
06085508101,"Census Tract 5081.01, Santa Clara County, California",Asian Indian,"2,631",53%,38%,2631,0.53,0.38,22
06037482600,"Census Tract 4826, Los Angeles County, California",Chinese,"2,627",64%,38%,2627,0.64,0.38,11
48201350100,"Census Tract 3501, Harris County, Texas",Vietnamese,"2,625",64%,15%,2625,0.64,0.15,8
06037481606,"Census Tract 4816.06, Los Angeles County, California",Chinese,"2,618",79%,53%,2618,0.79,0.53,11
36081085500,"Census Tract 855, Queens County, New York",Chinese,"2,617",61%,38%,2617,0.61,0.38,13
06059088802,"Census Tract 888.02, Orange County, California",Vietnamese,"2,609",90%,51%,2609,0.9,0.51,11
06001442200,"Census Tract 4422, Alameda County, California",Chinese,"2,601",51%,36%,2601,0.51,0.36,21
06059088302,"Census Tract 883.02, Orange County, California",Vietnamese,"2,599",80%,41%,2599,0.8,0.41,11
06059099204,"Census Tract 992.04, Orange County, California",Vietnamese,"2,597",87%,58%,2597,0.87,0.58,11
48439111547,"Census Tract 1115.47, Tarrant County, Texas",Vietnamese,"2,593",91%,13%,2593,0.91,0.13,4
53033032313,"Census Tract 323.13, King County, Washington",Asian Indian,"2,587",74%,39%,2587,0.74,0.39,23
06059099202,"Census Tract 992.02, Orange County, California",Vietnamese,"2,581",85%,28%,2581,0.85,0.28,11
17031600400,"Census Tract 6004, Cook County, Illinois",Chinese,"2,578",94%,58%,2578,0.94,0.58,6
06073003113,"Census Tract 31.13, San Diego County, California",Filipino,"2,576",92%,51%,2576,0.92,0.51,20
06037430801,"Census Tract 4308.01, Los Angeles County, California",Chinese,"2,575",60%,38%,2575,0.6,0.38,11
36047030200,"Census Tract 302, Kings County, New York",Chinese,"2,575",95%,56%,2575,0.95,0.56,13
51107611025,"Census Tract 6110.25, Loudoun County, Virginia",Asian Indian,"2,574",64%,20%,2574,0.64,0.2,26
36081084000,"Census Tract 840, Queens County, New York",Asian Indian,"2,568",94%,40%,2568,0.94,0.4,13
06059088701,"Census Tract 887.01, Orange County, California",Vietnamese,"2,556",84%,41%,2556,0.84,0.41,11
36047010800,"Census Tract 108, Kings County, New York",Chinese,"2,554",90%,67%,2554,0.9,0.67,13
06059088107,"Census Tract 881.07, Orange County, California",Vietnamese,"2,552",73%,44%,2552,0.73,0.44,11
06085503315,"Census Tract 5033.15, Santa Clara County, California",Vietnamese,"2,552",57%,29%,2552,0.57,0.29,22
34023006203,"Census Tract 62.03, Middlesex County, New Jersey",Asian Indian,"2,552",76%,27%,2552,0.76,0.27,13
06037430803,"Census Tract 4308.03, Los Angeles County, California",Chinese,"2,536",75%,46%,2536,0.75,0.46,11
06037431800,"Census Tract 4318, Los Angeles County, California",Chinese,"2,536",69%,43%,2536,0.69,0.43,11
06037482201,"Census Tract 4822.01, Los Angeles County, California",Chinese,"2,528",81%,63%,2528,0.81,0.63,11
06037543802,"Census Tract 5438.02, Los Angeles County, California",Filipino,"2,519",97%,40%,2519,0.97,0.4,11
06059062614,"Census Tract 626.14, Orange County, California",Chinese,"2,518",43%,15%,2518,0.43,0.15,11
34003041200,"Census Tract 412, Bergen County, New Jersey",Korean,"2,512",87%,56%,2512,0.87,0.56,13
06073017030,"Census Tract 170.30, San Diego County, California",Asian Indian,"2,508",33%,11%,2508,0.33,0.11,20
48201541400,"Census Tract 5414, Harris County, Texas",Vietnamese,"2,506",73%,15%,2506,0.73,0.15,8
32003005833,"Census Tract 58.33, Clark County, Nevada",Filipino,"2,501",76%,25%,2501,0.76,0.25,10
06059099222,"Census Tract 992.22, Orange County, California",Vietnamese,"2,500",74%,46%,2500,0.74,0.46,11
06075061500,"Census Tract 615, San Francisco County, California",Chinese,"2,481",38%,17%,2481,0.38,0.17,21
06013355116,"Census Tract 3551.16, Contra Costa County, California",Asian Indian,"2,478",45%,30%,2478,0.45,0.3,21
15009031900,"Census Tract 319, Maui County, Hawaii",Filipino,"2,476",68%,39%,2476,0.68,0.39,9
48113014136,"Census Tract 141.36, Dallas County, Texas",Asian Indian,"2,472",83%,38%,2472,0.83,0.38,4
06085503213,"Census Tract 5032.13, Santa Clara County, California",Vietnamese,"2,470",88%,50%,2470,0.88,0.5,22
06037432102,"Census Tract 4321.02, Los Angeles County, California",Chinese,"2,456",72%,43%,2456,0.72,0.43,11
06075047901,"Census Tract 479.01, San Francisco County, California",Chinese,"2,452",63%,32%,2452,0.63,0.32,21
06037408628,"Census Tract 4086.28, Los Angeles County, California",Chinese,"2,448",66%,45%,2448,0.66,0.45,11
48121021625,"Census Tract 216.25, Denton County, Texas",Asian Indian,"2,448",71%,23%,2448,0.71,0.23,4
34023008800,"Census Tract 88, Middlesex County, New Jersey",Chinese,"2,445",44%,19%,2445,0.44,0.19,13
06059099223,"Census Tract 992.23, Orange County, California",Vietnamese,"2,443",84%,49%,2443,0.84,0.49,11
06037430802,"Census Tract 4308.02, Los Angeles County, California",Chinese,"2,441",72%,54%,2441,0.72,0.54,11
36047059401,"Census Tract 594.01, Kings County, New York",Chinese,"2,438",82%,33%,2438,0.82,0.33,13
48085031405,"Census Tract 314.05, Collin County, Texas",Asian Indian,"2,438",32%,10%,2438,0.32,0.1,4
06085503334,"Census Tract 5033.34, Santa Clara County, California",Asian Indian,"2,433",43%,28%,2433,0.43,0.28,22
36047012200,"Census Tract 122, Kings County, New York",Chinese,"2,433",93%,42%,2433,0.93,0.42,13
36047011600,"Census Tract 116, Kings County, New York",Chinese,"2,431",92%,71%,2431,0.92,0.71,13
36081086500,"Census Tract 865, Queens County, New York",Chinese,"2,423",68%,55%,2423,0.68,0.55,13
06001440334,"Census Tract 4403.34, Alameda County, California",Filipino,"2,414",80%,51%,2414,0.8,0.51,21
06075032902,"Census Tract 329.02, San Francisco County, California",Chinese,"2,411",81%,57%,2411,0.81,0.57,21
34003041100,"Census Tract 411, Bergen County, New Jersey",Korean,"2,406",81%,41%,2406,0.81,0.41,13
13117130607,"Census Tract 1306.07, Forsyth County, Georgia",Asian Indian,"2,406",84%,34%,2406,0.84,0.34,1
06081601501,"Census Tract 6015.01, San Mateo County, California",Filipino,"2,402",57%,43%,2402,0.57,0.43,21
34023008403,"Census Tract 84.03, Middlesex County, New Jersey",Asian Indian,"2,401",72%,32%,2401,0.72,0.32,13
06085505401,"Census Tract 5054.01, Santa Clara County, California",Asian Indian,"2,397",57%,35%,2397,0.57,0.35,22
06037211120,"Census Tract 2111.20, Los Angeles County, California",Korean,"2,394",73%,42%,2394,0.73,0.42,11
15003008913,"Census Tract 89.13, Honolulu County, Hawaii",Filipino,"2,392",74%,57%,2392,0.74,0.57,25
13121010122,"Census Tract 101.22, Fulton County, Georgia",Asian Indian,"2,390",85%,38%,2390,0.85,0.38,1
34023008602,"Census Tract 86.02, Middlesex County, New Jersey",Asian Indian,"2,387",79%,45%,2387,0.79,0.45,13
34023000606,"Census Tract 6.06, Middlesex County, New Jersey",Asian Indian,"2,382",67%,34%,2382,0.67,0.34,13
48121021525,"Census Tract 215.25, Denton County, Texas",Asian Indian,"2,381",67%,17%,2381,0.67,0.17,4
06081601502,"Census Tract 6015.02, San Mateo County, California",Filipino,"2,380",76%,43%,2380,0.76,0.43,21
06085508001,"Census Tract 5080.01, Santa Clara County, California",Asian Indian,"2,380",43%,30%,2380,0.43,0.3,22
06001441924,"Census Tract 4419.24, Alameda County, California",Asian Indian,"2,373",53%,31%,2373,0.53,0.31,21
36047009200,"Census Tract 92, Kings County, New York",Chinese,"2,373",89%,42%,2373,0.89,0.42,13
06075035201,"Census Tract 352.01, San Francisco County, California",Chinese,"2,372",74%,40%,2372,0.74,0.4,21
06037482101,"Census Tract 4821.01, Los Angeles County, California",Chinese,"2,366",74%,51%,2366,0.74,0.51,11
34023002603,"Census Tract 26.03, Middlesex County, New Jersey",Asian Indian,"2,357",78%,46%,2357,0.78,0.46,13
06075026302,"Census Tract 263.02, San Francisco County, California",Chinese,"2,348",78%,45%,2348,0.78,0.45,21
06037481500,"Census Tract 4815, Los Angeles County, California",Chinese,"2,335",66%,50%,2335,0.66,0.5,11
06085507903,"Census Tract 5079.03, Santa Clara County, California",Chinese,"2,329",61%,47%,2329,0.61,0.47,22
15003006701,"Census Tract 67.01, Honolulu County, Hawaii",Japanese,"2,328",60%,37%,2328,0.6,0.37,25
36061002500,"Census Tract 25, New York County, New York",Chinese,"2,320",99%,42%,2320,0.99,0.42,13
06037480012,"Census Tract 4800.12, Los Angeles County, California",Chinese,"2,317",77%,48%,2317,0.77,0.48,11
06037403324,"Census Tract 4033.24, Los Angeles County, California",Chinese,"2,316",50%,33%,2316,0.5,0.33,11
15003006301,"Census Tract 63.01, Honolulu County, Hawaii",Filipino,"2,315",71%,52%,2315,0.71,0.52,25
06075031400,"Census Tract 314, San Francisco County, California",Chinese,"2,310",69%,34%,2310,0.69,0.34,21
06001440335,"Census Tract 4403.35, Alameda County, California",Asian Indian,"2,309",55%,34%,2309,0.55,0.34,21
06037408705,"Census Tract 4087.05, Los Angeles County, California",Chinese,"2,308",67%,42%,2308,0.67,0.42,11
48085031652,"Census Tract 316.52, Collin County, Texas",Asian Indian,"2,305",71%,29%,2305,0.71,0.29,4
36081047900,"Census Tract 479, Queens County, New York",Chinese,"2,285",63%,43%,2285,0.63,0.43,13
